"Thu Apr 03 19:03:47 CEST 2014";"@piekowa";"RT";"@Maitre_Eolas:";"Un";"papa,";"une";"maman,";"mais";"pas";"au";"Gouvernement";"https://t.co/DFUGOcFdM9";"(où";"l'on";"apprend";"que";"Christine";"Boutin";"devrait";"lire";"C…"
"Thu Apr 03 19:03:47 CEST 2014";"@unlivreouvert";"RT";"@carolinemecary:";"Comme";"elle";"est";"pas";"appetissante,";"on";"préfèrerait";"que";"la";"Boutin";"se";"rhabille";"et";"nous";"foute";"la";"paix";"avec";"sa";"sexualité...";"ht…"
"Thu Apr 03 19:03:34 CEST 2014";"@Coco_FuraxX";"RT";"@bonsoirmichel:";"ça";"y";"est";"la";"conne";"C";"BOUTIN";"vient";"d'être";"mise";"sur";"orbite...";"http://t.co/KtN7YeFREl"
"Thu Apr 03 19:03:23 CEST 2014";"@LadyMelissaM";"RT";"@Love__To__Live:";"“@LadyMelissaM:";"@Love__To__Live";"Eh";"oui";"!!";"http://t.co/3KFEFogiCx”";"dans";"ta";"gueule";"la";"Boutin";"!!!";"Tiens";"voilà";"du";"Boutin,";"v…"
"Thu Apr 03 19:03:18 CEST 2014";"@tomille";"@LeNouvelObs";"plus";"ça";"va,";"plus";"je";"pense";"que";"Boutin";"est";"une";"refoulée!"
"Thu Apr 03 19:03:14 CEST 2014";"@lcpnc";"RT";"@bselun:";"À";"lire";":";"Christine";"Boutin,";"la";"folle";"qui";"cache";"la";"fôret.";"Par";"@JulienKoj";"(et";"via";"@_Nico_)";"http://t.co/UC4OcEtQ4R";"#TaGueuleBoutin"
"Thu Apr 03 19:03:07 CEST 2014";"@AlexisTromas";"RT";"@samuellaurent:";"Amusant";"que";"Copé";"réagisse";"aux";"propos";"homophobes";"de";"Boutin";"et";"pas";"à";"d'autres.";"Quand";"c'est";"Myard,";"c'est";"moins";"grave";"?";"http…"
"Thu Apr 03 19:02:38 CEST 2014";"@bonsoirmichel";"ça";"y";"est";"la";"conne";"C";"BOUTIN";"vient";"d'être";"mise";"sur";"orbite...";"http://t.co/KtN7YeFREl"
"Thu Apr 03 19:02:21 CEST 2014";"@Guillaumeseb";"@intwittoveritas";"arrête";"avec";"boutin";"moins";"on";"en";"parle";"moins";"elle";"a";"d'importance"
"Thu Apr 03 19:02:08 CEST 2014";"@tomille";"RT";"@LeNouvelObs:";""On";"est";"envahi",";""abomination"...";"Les";"pires";"propos";"de";"Boutin";"sur";"l'homosexualité";">>";"http://t.co/7C4qC0OVsQ";"http://t.co/isi…"
"Thu Apr 03 19:01:42 CEST 2014";"@Stephane_Philip";"RT";"@dassouline:";"“@partisocialiste:";"Le";"Parti";"socialiste";"condamne";"les";"propos";"homophobes";"de";"Christine";"Boutin";"-";"par";"@marccoatanea";"";"http://t.co/…"
"Thu Apr 03 19:01:41 CEST 2014";"@C0rb3n";"@Phangere";"Christine";"Boutin?"
"Thu Apr 03 19:01:20 CEST 2014";"@jordancdavis";"#Cope";"critique";"#Boutin.";"D'habitude";"il";"se";"tait";"quand";"ses";"membres";"versent";"dans";"la";"haine";"contre";"les";"gays.";"@lemonde";"http://t.co/awAzTjZLlL"
"Thu Apr 03 19:01:00 CEST 2014";"@Love__To__Live";"“@LadyMelissaM:";"@Love__To__Live";"Eh";"oui";"!!";"http://t.co/3KFEFogiCx”";"dans";"ta";"gueule";"la";"Boutin";"!!!";"Tiens";"voilà";"du";"Boutin,";"voilà";"du";"Boutin";"!"
"Thu Apr 03 19:00:53 CEST 2014";"@Tom_Boutin";"Il";"est";"temps";"d'aller";"a";"l'avant-premiere";"de";"@DOINITINTHEPARK";"organisée";"par";"@oneyard_";"#MK2bibliothèque";"#basket"
